owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,258527.52,265226.81
csc-scc,2018-2019,258527.52,262548.00
csc-scc,2019-2020,129617.91,129731.85
isc-sac,2017-2018,324007.06,331644.58
isc-sac,2019-2020,348558.22,340122.93
isc-sac,2020-2021,650136.57,618065.52
isc-sac,2021-2022,650136.57,603616.05
pc,2017-2018,4190.53,4299.12
pc,2018-2019,4190.53,4255.69
phac-aspc,2017-2018,218403.59,224063.14
phac-aspc,2018-2019,607752.94,617125.48
phac-aspc,2019-2020,551713.71,547057.81
phac-aspc,2020-2021,491005.86,466784.68
phac-aspc,2021-2022,199193.59,184940.29
