d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1155520.87,1191190.80
2018-2019,1338863.72,1363938.39
2019-2020,1290451.68,1280632.04
2020-2021,2214553.72,2109305.92
2021-2022,2271064.69,2109958.34
2022-2023,2202825.15,1969180.77
