owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfatd-maecd,2020-2021,153571.97,145654.08
dfatd-maecd,2021-2022,150200.90,143112.69
fin,2018-2019,129297.86,131363.85
fin,2019-2020,42010.14,42162.94
hc-sc,2020-2021,663241.06,633114.51
hc-sc,2021-2022,632879.86,592224.32
ic,2017-2018,11559.04,11877.58
ic,2018-2019,74644.03,75737.71
ic,2019-2020,115698.06,114695.77
ic,2020-2021,73552.70,69922.19
ic,2021-2022,24742.07,23147.85
phac-aspc,2020-2021,79803.06,75688.56
phac-aspc,2021-2022,79803.06,76037.03
pmprb-cepmb,2017-2018,1143961.82,1178995.43
pmprb-cepmb,2018-2019,1134921.82,1155667.03
pmprb-cepmb,2019-2020,1132743.49,1123736.63
pmprb-cepmb,2020-2021,1203650.36,1149244.14
pmprb-cepmb,2021-2022,1342681.61,1251658.55
statcan,2020-2021,24973.00,24009.25
statcan,2021-2022,24995.60,22727.77
