owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,14626.40,15044.11
aafc-aac,2018-2019,963160.07,972157.56
aafc-aac,2019-2020,18555.58,18587.64
aafc-aac,2020-2021,5048.94,4757.50
aafc-aac,2021-2022,11651.41,11033.82
aafc-aac,2022-2023,28682.60,25561.99
aandc-aadnc,2020-2021,36212.40,34122.07
acoa-apeca,2019-2020,28244.00,27599.33
atssc-scdata,2017-2018,19702.49,20311.52
cas-satj,2019-2020,7591.37,7418.09
cas-satj,2020-2021,132239.35,126201.47
cbsa-asfc,2017-2018,5193.96,5342.30
cbsa-asfc,2018-2019,52022.18,52612.16
cbsa-asfc,2019-2020,37090.96,36275.65
cbsa-asfc,2021-2022,393819.75,356714.40
cer-rec,2017-2018,4207.89,4337.41
cer-rec,2018-2019,34308.69,34891.70
cer-rec,2019-2020,5422.84,5379.58
cer-rec,2020-2021,169671.67,162698.10
cer-rec,2021-2022,24997.14,23436.65
cfia-acia,2019-2020,23481.40,23248.65
cfia-acia,2020-2021,52030.93,49027.48
cgc-ccg,2017-2018,153933.73,159152.34
cgc-ccg,2018-2019,241182.67,244426.72
cgc-ccg,2019-2020,500938.31,499213.35
cgc-ccg,2020-2021,264073.19,251073.30
cgc-ccg,2021-2022,127013.75,114818.41
cgc-ccg,2022-2023,73277.17,66188.65
chrc-ccdp,2020-2021,10485.27,10074.02
cic,2022-2023,36456.06,32261.62
cihr-irsc,2017-2018,91401.85,94222.44
cihr-irsc,2018-2019,125501.85,127828.70
cihr-irsc,2019-2020,101416.40,100366.50
cihr-irsc,2020-2021,454555.66,434858.73
cihr-irsc,2021-2022,8025.92,7403.08
cihr-irsc,2022-2023,14330.24,12817.84
cra-arc,2017-2018,22706.31,23412.72
cra-arc,2018-2019,30862.04,31437.11
cra-arc,2019-2020,16950.00,16563.11
cra-arc,2021-2022,99737.98,91069.90
cra-arc,2022-2023,159118.07,141471.17
crtc,2018-2019,121988.48,123128.05
crtc,2020-2021,958.83,903.48
crtc,2021-2022,9067.77,8454.52
csa-asc,2019-2020,12069.11,12053.17
csc-scc,2017-2018,11900.39,12242.01
csps-efpc,2020-2021,27688.86,26156.70
csps-efpc,2021-2022,23473.30,21219.49
cta-otc,2017-2018,25442.60,26229.05
cta-otc,2018-2019,24098.00,24573.00
cta-otc,2019-2020,9108.18,9035.52
cta-otc,2020-2021,9083.29,8650.20
cta-otc,2021-2022,1866.43,1767.50
dfatd-maecd,2017-2018,180040.59,185182.28
dfatd-maecd,2019-2020,40760.87,39830.49
dfatd-maecd,2020-2021,39655.67,38031.18
dfo-mpo,2017-2018,33049.16,34018.63
dfo-mpo,2018-2019,158682.67,160409.61
dfo-mpo,2019-2020,19264.80,18825.08
dfo-mpo,2020-2021,116612.14,109880.79
dfo-mpo,2021-2022,91264.69,83021.93
dfo-mpo,2022-2023,58058.89,52138.39
dnd-mdn,2017-2018,2091673.01,2155312.04
dnd-mdn,2018-2019,3179736.00,3239983.75
dnd-mdn,2019-2020,558427.68,554810.53
dnd-mdn,2020-2021,2134926.18,2036101.58
dnd-mdn,2021-2022,1701625.62,1562766.96
dnd-mdn,2022-2023,1531146.72,1364841.66
ec,2018-2019,15029.53,15228.62
ec,2019-2020,11178.11,11196.66
ec,2020-2021,11033.29,10425.16
ec,2021-2022,108226.31,98772.15
ec,2022-2023,90504.85,80241.40
esdc-edsc,2018-2019,67323.69,68339.59
