d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,177226.78321413026
10_office_management,2018-2019,113186.85310679387
10_office_management,2019-2020,62843.780783538816
10_office_management,2020-2021,34204.00607036944
11_defence,2017-2018,1632386.9287504896
11_defence,2018-2019,3089302.7359000887
11_defence,2019-2020,495583.89628684666
11_defence,2020-2021,1847605.7181818183
2_professional_services,2017-2018,297346.7813294442
2_professional_services,2018-2019,25498.944235294115
2_professional_services,2019-2020,50178.34905236908
2_professional_services,2020-2021,1108040.1923212337
3_information_technology,2017-2018,17968322.94076531
3_information_technology,2018-2019,12668315.722101472
3_information_technology,2019-2020,11583378.315136716
3_information_technology,2020-2021,15754103.284562137
6_industrial_products_and_services,2017-2018,41528.97
6_industrial_products_and_services,2018-2019,109617.56767180926
6_industrial_products_and_services,2019-2020,137759.38215304023
6_industrial_products_and_services,2020-2021,270234.2770005473
9_human_capital,2018-2019,63701.19350684931
9_human_capital,2019-2020,91701.66677108548
9_human_capital,2020-2021,106591.63157209256
NA,2017-2018,30030.47
