owner_org,d_fiscal_year,total
aafc-aac,2017-2018,14626.4
aafc-aac,2018-2019,963160.07
aafc-aac,2019-2020,18555.58
aafc-aac,2020-2021,5048.943023255813
aandc-aadnc,2020-2021,36212.4
acoa-apeca,2019-2020,28244
atssc-scdata,2017-2018,19702.49
cas-satj,2019-2020,7591.367228915663
cas-satj,2020-2021,132239.35277108435
cbsa-asfc,2017-2018,5193.964285714285
cbsa-asfc,2018-2019,52022.17571428572
cbsa-asfc,2019-2020,37090.96
cer-rec,2017-2018,4207.885870556062
cer-rec,2018-2019,34308.6923336372
cer-rec,2019-2020,5422.838833181404
cer-rec,2020-2021,169671.67296262534
cfia-acia,2019-2020,23481.4
cfia-acia,2020-2021,52030.93
cgc-ccg,2017-2018,153933.72847089154
cgc-ccg,2018-2019,241182.66903064464
cgc-ccg,2019-2020,500938.3120137115
cgc-ccg,2020-2021,264073.1867213115
chrc-ccdp,2020-2021,10485.27
cihr-irsc,2017-2018,91401.85348525469
cihr-irsc,2018-2019,125501.85348525469
cihr-irsc,2019-2020,101416.4
cihr-irsc,2020-2021,454555.6555993432
cra-arc,2017-2018,22706.307334428024
cra-arc,2018-2019,30862.043141762453
cra-arc,2019-2020,16950
crtc,2018-2019,121988.48
crtc,2020-2021,958.827868852459
csa-asc,2019-2020,12069.11
csc-scc,2017-2018,11900.39
csps-efpc,2020-2021,27688.86
cta-otc,2017-2018,25442.59637049089
cta-otc,2018-2019,24097.995823045636
cta-otc,2019-2020,9108.175435139572
cta-otc,2020-2021,9083.28970990695
dfatd-maecd,2017-2018,180040.59
dfatd-maecd,2019-2020,40760.86571428571
dfatd-maecd,2020-2021,39655.67428571428
dfo-mpo,2017-2018,33049.16
dfo-mpo,2018-2019,158682.67
dfo-mpo,2019-2020,19264.8
dfo-mpo,2020-2021,116612.13999999998
dnd-mdn,2017-2018,2014467.177529358
dnd-mdn,2018-2019,3156792.3890068824
dnd-mdn,2019-2020,558427.6770703854
dnd-mdn,2020-2021,2134926.1842521876
ec,2018-2019,15029.53
ec,2019-2020,11178.11
ec,2020-2021,11033.29
esdc-edsc,2018-2019,67323.69350684932
esdc-edsc,2019-2020,236968.75988472192
esdc-edsc,2020-2021,149869.48660842876
fcac-acfc,2019-2020,40232.96703296703
fcac-acfc,2020-2021,81583.51648351648
fin,2017-2018,72750.19
fintrac-canafe,2017-2018,22484.38
hc-sc,2017-2018,147347.09
hc-sc,2019-2020,108167.69
hc-sc,2020-2021,374370.37
ic,2017-2018,11299.18
ic,2019-2020,15966.900000000001
infc,2020-2021,30763.12
jus,2019-2020,12023.2
jus,2020-2021,9865.060501392758
lac-bac,2018-2019,100319.37000000001
lac-bac,2019-2020,624.3877808219178
lac-bac,2020-2021,37675.61043835616
nfb-onf,2017-2018,321.7935766423357
nfb-onf,2018-2019,21381.495148132246
nfb-onf,2019-2020,117095.19524415857
nfb-onf,2020-2021,193239.7397287126
nrc-cnrc,2018-2019,245062.9711637047
nrc-cnrc,2019-2020,48827.888836295286
nrc-cnrc,2020-2021,16178.14480874317
nrcan-rncan,2017-2018,106415.7164921466
nrcan-rncan,2018-2019,15290.935785340314
nrcan-rncan,2019-2020,2602.197722513089
nrcan-rncan,2020-2021,288569.81
nserc-crsng,2018-2019,41374.5
nsira-ossnr,2020-2021,161356.2
oag-bvg,2017-2018,451860.42
oag-bvg,2019-2020,60479.6
oag-bvg,2020-2021,92765.4
ocl-cal,2017-2018,12000
ocol-clo,2020-2021,41064.47
opc-cpvp,2019-2020,43919.48
opc-cpvp,2020-2021,13691.070168067228
osfi-bsif,2017-2018,199634.13038303694
osfi-bsif,2018-2019,175606.06787961698
osfi-bsif,2019-2020,17824.62
osfi-bsif,2020-2021,15112.17
pc,2020-2021,234935.31999999998
pch,2019-2020,415265.73000000004
pco-bcp,2020-2021,254610.51396226414
phac-aspc,2017-2018,1099517.85
phac-aspc,2018-2019,828887.95
phac-aspc,2019-2020,89603.28000000001
phac-aspc,2020-2021,818417.78
ps-sp,2017-2018,449195.29
psc-cfp,2017-2018,16439.566666666666
psc-cfp,2018-2019,8219.783333333333
pwgsc-tpsgc,2017-2018,109564.90428435053
pwgsc-tpsgc,2018-2019,239593.20729249477
pwgsc-tpsgc,2019-2020,49140.48117519827
pwgsc-tpsgc,2020-2021,59036.46000000001
rcmp-grc,2017-2018,961678.1563769508
rcmp-grc,2018-2019,1295615.6286842737
rcmp-grc,2019-2020,1169282.13
rcmp-grc,2020-2021,1131618.7970588235
sirc-csars,2017-2018,11529
ssc-spc,2017-2018,13657648.86356254
ssc-spc,2018-2019,7151916.729310335
ssc-spc,2019-2020,7949114.831087666
ssc-spc,2020-2021,10156702.492021196
statcan,2018-2019,45697.2
statcan,2020-2021,134201.3911111111
tbs-sct,2017-2018,3914.141414141414
tbs-sct,2018-2019,46085.85858585859
tc,2019-2020,12779.849999999999
tsb-bst,2017-2018,236569.65795620438
tsb-bst,2018-2019,286376.1972968556
tsb-bst,2019-2020,76858.45440934878
tsb-bst,2020-2021,21406.87033759124
vac-acc,2018-2019,577242.86
vac-acc,2019-2020,564168.1507142857
vac-acc,2020-2021,1339469.6392857144
