d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1143182.98,1178196.01
2018-2019,1600064.96,1629280.07
2019-2020,1085169.14,1075118.11
2020-2021,1387819.72,1320790.29
2021-2022,1659085.16,1542343.69
2022-2023,1822984.16,1631194.81
