owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2019-2020,39910.13,39558.68
cfia-acia,2020-2021,5681.74,5350.02
cfia-acia,2021-2022,46573.69,43366.89
cic,2018-2019,37227.88,37594.17
cic,2019-2020,184127.10,182573.26
cic,2020-2021,183624.02,174565.90
cic,2021-2022,175322.83,162987.17
dfatd-maecd,2018-2019,9979.30,10120.58
dfo-mpo,2017-2018,49022.45,50273.52
dfo-mpo,2018-2019,96999.02,98577.12
dfo-mpo,2020-2021,149371.52,141592.10
dfo-mpo,2021-2022,59441.64,55994.31
ec,2017-2018,266127.93,273162.07
ec,2018-2019,111785.04,113964.59
ec,2019-2020,70058.15,69047.25
ec,2020-2021,95177.94,90253.51
ec,2021-2022,50076.52,47205.39
esdc-edsc,2018-2019,28815.00,29231.94
esdc-edsc,2020-2021,65610.61,62095.04
esdc-edsc,2021-2022,51317.08,47555.97
fcac-acfc,2017-2018,4657.45,4767.23
fcac-acfc,2018-2019,142448.05,144732.42
fcac-acfc,2019-2020,46305.52,45902.00
fin,2020-2021,43921.77,41840.27
fin,2021-2022,56648.23,52594.76
hc-sc,2017-2018,36336.35,37192.87
hc-sc,2018-2019,354406.13,359744.91
hc-sc,2019-2020,60135.05,59520.90
hc-sc,2020-2021,105320.48,100125.05
hc-sc,2021-2022,126711.73,117477.84
ic,2017-2018,48104.02,49417.28
ic,2018-2019,43742.76,44401.12
ic,2019-2020,46493.68,46098.82
lac-bac,2019-2020,14084.44,13811.59
lac-bac,2021-2022,7118.45,6429.39
nrcan-rncan,2017-2018,150763.66,154625.35
nrcan-rncan,2018-2019,122151.55,124051.19
nrcan-rncan,2019-2020,130479.87,129252.76
nrcan-rncan,2020-2021,132622.05,126079.84
nrcan-rncan,2021-2022,291366.07,268883.68
nserc-crsng,2019-2020,6692.72,6530.75
nserc-crsng,2020-2021,19834.03,18856.24
oic-ci,2018-2019,253527.64,256402.37
phac-aspc,2017-2018,24950.82,25538.96
psc-cfp,2019-2020,4614.20,4502.54
psc-cfp,2020-2021,27609.58,26247.61
psc-cfp,2021-2022,27609.58,25633.98
pwgsc-tpsgc,2017-2018,367213.84,376518.83
pwgsc-tpsgc,2018-2019,150141.77,152450.61
pwgsc-tpsgc,2019-2020,169907.07,168235.02
pwgsc-tpsgc,2020-2021,324216.75,308160.03
pwgsc-tpsgc,2021-2022,314771.11,292247.66
ssc-spc,2017-2018,136764.21,140307.54
ssc-spc,2018-2019,135446.98,137407.13
ssc-spc,2019-2020,198668.42,196756.88
ssc-spc,2020-2021,118815.24,113163.32
tc,2017-2018,48351.32,49525.44
tc,2018-2019,92399.11,93836.05
tc,2019-2020,92652.26,91870.37
tc,2020-2021,95213.85,90491.50
tc,2021-2022,434859.20,403742.85
