d_most_recent_category,total,percentage
3_information_technology,4923202.67,0.6162
11_defence,2270971.78,0.2842
10_office_management,568488.64,0.0712
6_industrial_products_and_services,210986.65,0.0264
2_professional_services,15705.64,0.002
