owner_org,d_fiscal_year,total
aafc-aac,2018-2019,11393.390909090907
aafc-aac,2019-2020,49749.44909090909
aafc-aac,2020-2021,41635.06
aandc-aadnc,2017-2018,22509.260000000002
aandc-aadnc,2018-2019,19476.9
ccohs-cchst,2020-2021,24267.88
cra-arc,2017-2018,238635.82467741935
cra-arc,2018-2019,47279.560000000005
cra-arc,2019-2020,10789.240000000002
cra-arc,2020-2021,14885.911764705881
crtc,2017-2018,18330.460000000003
csps-efpc,2018-2019,69904.89
csps-efpc,2019-2020,32783.520000000004
dfatd-maecd,2017-2018,43474.26
dfatd-maecd,2018-2019,203530.52
dfatd-maecd,2019-2020,31038.28
dfatd-maecd,2020-2021,81191.07
dfo-mpo,2018-2019,10636.06
dfo-mpo,2019-2020,10509.849999999999
dfo-mpo,2020-2021,24509.47
dnd-mdn,2017-2018,394922.7832915851
dnd-mdn,2018-2019,561898.7385714286
dnd-mdn,2019-2020,237840.66160762944
dnd-mdn,2020-2021,500225.44839237054
ec,2018-2019,73616.7
ec,2019-2020,30295.270000000004
elections,2017-2018,16533.781967213115
esdc-edsc,2017-2018,10501.366531165311
esdc-edsc,2018-2019,10506.57
esdc-edsc,2019-2020,26798.23
fcac-acfc,2019-2020,12910.25
fin,2019-2020,18550.22
hc-sc,2017-2018,33275.850000000006
hc-sc,2019-2020,11644.65
ic,2017-2018,134831.78
ic,2018-2019,33909.780000000006
isc-sac,2020-2021,10040.1
jus,2017-2018,15705.64
lac-bac,2020-2021,31595.129999999997
nrc-cnrc,2018-2019,37421.385092953264
nrc-cnrc,2019-2020,36711.87490704674
nrc-cnrc,2020-2021,99689.63680327868
nrcan-rncan,2017-2018,111402.44000000002
nrcan-rncan,2018-2019,98687.51000000001
nrcan-rncan,2019-2020,90390.94
osgg-bsgg,2018-2019,17011.02
pch,2019-2020,77820.88
pco-bcp,2018-2019,1894.4030088495574
pco-bcp,2019-2020,233444.04699115045
pco-bcp,2020-2021,16921.40281690141
phac-aspc,2020-2021,38665.98
ps-sp,2018-2019,70876.43
ps-sp,2019-2020,21006.8
pwgsc-tpsgc,2017-2018,13132.05
pwgsc-tpsgc,2019-2020,38426.28
pwgsc-tpsgc,2020-2021,38157.6
rcmp-grc,2017-2018,144455.33
rcmp-grc,2018-2019,57528.95
rcmp-grc,2019-2020,43530.57653409091
rcmp-grc,2020-2021,180335.3934659091
ssc-spc,2017-2018,30437.754098360656
ssc-spc,2018-2019,8386.785901639345
ssc-spc,2019-2020,36622.6889701897
ssc-spc,2020-2021,29930.545292105377
statcan,2018-2019,19802.69
tbs-sct,2017-2018,48360.62547945206
tbs-sct,2018-2019,16907.044520547945
tbs-sct,2019-2020,62290.08
tbs-sct,2020-2021,12546.57
tc,2017-2018,68606.64
tc,2018-2019,1043.0070351758793
tc,2019-2020,11929.39296482412
tsb-bst,2017-2018,19881.337607758618
tsb-bst,2018-2019,20281.53
vac-acc,2020-2021,19558.05
