owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,11393.39,11503.65
aafc-aac,2019-2020,49749.45,49769.78
aafc-aac,2020-2021,41635.06,39479.00
aafc-aac,2021-2022,10444.59,9534.94
aandc-aadnc,2017-2018,22509.26,22895.91
aandc-aadnc,2018-2019,19476.90,19723.50
ccohs-cchst,2020-2021,24267.88,23950.87
cic,2021-2022,19172.47,8910.23
cra-arc,2017-2018,238635.82,247072.36
cra-arc,2018-2019,47279.56,47781.14
cra-arc,2019-2020,10789.24,10804.03
cra-arc,2020-2021,14885.91,14070.33
cra-arc,2021-2022,65150.69,12759.06
crtc,2017-2018,18330.46,18697.41
csps-efpc,2018-2019,69904.89,70581.39
csps-efpc,2019-2020,32783.52,32750.29
csps-efpc,2021-2022,24282.73,15263.29
dfatd-maecd,2017-2018,43474.26,44995.13
dfatd-maecd,2018-2019,203530.52,207122.25
dfatd-maecd,2019-2020,31038.28,30906.44
dfatd-maecd,2020-2021,81191.07,77811.98
dfatd-maecd,2021-2022,134488.65,62028.01
dfo-mpo,2018-2019,10636.06,10738.99
dfo-mpo,2019-2020,10509.85,10524.26
dfo-mpo,2020-2021,24509.47,23166.63
dnd-mdn,2017-2018,394922.78,404715.57
dnd-mdn,2018-2019,561898.74,570051.70
dnd-mdn,2019-2020,237840.66,237516.33
dnd-mdn,2020-2021,500225.45,480418.74
dnd-mdn,2021-2022,249284.75,199118.54
ec,2018-2019,73616.70,74329.12
ec,2019-2020,30295.27,30336.81
elections,2017-2018,16533.78,17007.67
esdc-edsc,2017-2018,10501.37,10782.86
esdc-edsc,2018-2019,10506.57,10666.21
esdc-edsc,2019-2020,26798.23,26763.66
esdc-edsc,2021-2022,22670.31,20678.87
fcac-acfc,2019-2020,12910.25,12875.98
fcac-acfc,2021-2022,13819.90,0.00
fin,2019-2020,18550.22,18541.76
fja-cmf,2021-2022,49720.00,44500.21
hc-sc,2017-2018,33275.85,33847.44
hc-sc,2019-2020,11644.65,11660.62
ic,2017-2018,134831.78,137176.84
ic,2018-2019,33909.78,34345.05
ic,2021-2022,122550.48,92815.07
isc-sac,2020-2021,10040.10,9490.02
isc-sac,2021-2022,10540.91,9616.86
jus,2017-2018,15705.64,16002.02
lac-bac,2020-2021,31595.13,29864.08
lac-bac,2021-2022,111459.06,0.00
nrc-cnrc,2018-2019,37421.39,37926.66
nrc-cnrc,2019-2020,36711.87,36645.31
nrc-cnrc,2020-2021,99689.64,99956.30
nrc-cnrc,2021-2022,10594.93,9732.48
nrcan-rncan,2017-2018,111402.44,113316.04
nrcan-rncan,2018-2019,98687.51,100313.41
nrcan-rncan,2019-2020,90390.94,90365.33
nrcan-rncan,2021-2022,27933.60,15187.98
osgg-bsgg,2018-2019,17011.02,17175.64
pch,2019-2020,77820.88,77550.66
pch,2021-2022,21983.73,14226.07
pco-bcp,2018-2019,1894.40,1912.74
pco-bcp,2019-2020,233444.05,232973.85
pco-bcp,2020-2021,16921.40,16498.20
pco-bcp,2021-2022,40750.41,25211.25
phac-aspc,2020-2021,38665.98,37590.06
ps-sp,2018-2019,70876.43,71562.33
ps-sp,2019-2020,21006.80,21035.60
pwgsc-tpsgc,2017-2018,13132.05,13357.62
pwgsc-tpsgc,2019-2020,38426.28,38478.97
pwgsc-tpsgc,2020-2021,38157.60,36396.66
rcmp-grc,2017-2018,144455.33,148812.98
rcmp-grc,2018-2019,57528.95,58365.53
rcmp-grc,2019-2020,43530.58,43558.32
rcmp-grc,2020-2021,180335.39,177922.22
rcmp-grc,2021-2022,18873.83,0.00
ssc-spc,2017-2018,30437.75,31446.28
ssc-spc,2018-2019,8386.79,8500.96
ssc-spc,2019-2020,36622.69,36520.96
ssc-spc,2020-2021,29930.55,29481.52
ssc-spc,2021-2022,22950.71,19408.43
statcan,2018-2019,19802.69,19994.33
statcan,2021-2022,8765.03,0.00
tbs-sct,2017-2018,48360.63,49770.34
tbs-sct,2018-2019,16907.04,17215.77
tbs-sct,2019-2020,62290.08,62039.99
tbs-sct,2020-2021,12546.57,12290.73
tbs-sct,2021-2022,133.46,0.00
tc,2017-2018,68606.64,70003.95
tc,2018-2019,1043.01,1053.10
tc,2019-2020,11929.39,11904.96
tsb-bst,2017-2018,19881.34,20414.27
tsb-bst,2018-2019,20281.53,20477.80
vac-acc,2020-2021,19558.05,19133.17
