d_most_recent_category,total,percentage
3_information_technology,4205043.898293751,0.8333041365601105
10_office_management,663612.3400000001,0.1315065719572434
6_industrial_products_and_services,161867.6,0.03207693996007713
2_professional_services,15705.64,0.0031123515225689744
