owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,673556.26,682565.66
aafc-aac,2019-2020,12390.38,12435.44
nrc-cnrc,2017-2018,2337885.97,2410403.99
nrc-cnrc,2018-2019,377609.79,381338.35
nrc-cnrc,2019-2020,361108.40,358873.68
nrc-cnrc,2020-2021,79844.26,76262.45
nrc-cnrc,2021-2022,149452.09,139851.44
pwgsc-tpsgc,2018-2019,1124350.00,1152270.94
pwgsc-tpsgc,2021-2022,95428.93,87518.39
