d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1888718.88
1_facilities_and_construction,2018-2019,2169750.21
1_facilities_and_construction,2019-2020,1096058.07
1_facilities_and_construction,2020-2021,546157.59
2_professional_services,2017-2018,75266.07
2_professional_services,2018-2019,27882.25
2_professional_services,2019-2020,128783.20
2_professional_services,2020-2021,70429.85
