d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1767411.53,1820754.80
1_facilities_and_construction,2018-2019,2140056.01,2184385.12
1_facilities_and_construction,2019-2020,1096101.46,1089431.38
1_facilities_and_construction,2020-2021,546200.87,519834.98
1_facilities_and_construction,2021-2022,592001.95,549114.70
1_facilities_and_construction,2022-2023,543085.73,486038.75
2_professional_services,2017-2018,75266.07,77592.63
2_professional_services,2018-2019,27882.25,28575.56
2_professional_services,2019-2020,128783.20,127091.97
2_professional_services,2020-2021,70429.85,67071.81
