d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1311612.10,1346770.55
2018-2019,1311612.10,1328350.26
2019-2020,1315205.56,1312511.67
2020-2021,1291721.08,1264579.10
2021-2022,1291721.08,981243.54
