d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,2949188.49,3039468.64
11_defence,2018-2019,443895.64,453439.89
11_defence,2019-2020,236544.48,232846.04
11_defence,2020-2021,2769333.20,2638492.14
11_defence,2021-2022,1878958.13,1734826.61
11_defence,2022-2023,2099798.96,1869116.66
3_information_technology,2017-2018,232696.89,239865.24
3_information_technology,2018-2019,638888.64,651192.23
3_information_technology,2019-2020,284154.68,281810.92
3_information_technology,2020-2021,867382.91,820983.18
3_information_technology,2021-2022,3161428.29,2938527.71
3_information_technology,2022-2023,479850.87,429372.57
