normalized_vendor_name,original_vendor_name
LANSDOWNE TECHNOLOGIES,Landsdowne Technologies Inc.
LANSDOWNE TECHNOLOGIES,LANSDOWNE TECHNOLOGIES INC
LANSDOWNE TECHNOLOGIES,Lansdowne Technologies Inc.
LANSDOWNE TECHNOLOGIES,Lansdowne Technologies
LANSDOWNE TECHNOLOGIES,LANSDOWNE TECHNOLOGIES
LANSDOWNE TECHNOLOGIES,LANSDOWNE TECHNOLOGIES INC.
LANSDOWNE TECHNOLOGIES,Lansdowne Technologies Inc
LANSDOWNE TECHNOLOGIES,Lansdowne Technologies inc.
LANSDOWNE TECHNOLOGIES,"LANSDOWNE TECHNOLOGIES, INC"
LANSDOWNE TECHNOLOGIES,Lansdowne Technologies Ltd
LANSDOWNE TECHNOLOGIES,Landsdowne Technologies Inc
LANSDOWNE TECHNOLOGIES,LANDSDOWNE TECHNOLOGIES INC.
LANSDOWNE TECHNOLOGIES,Landsdowne Technologies
