owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,24860.00,25351.88
aafc-aac,2019-2020,17797.50,17821.90
cas-satj,2021-2022,68817.00,10112.55
cbsa-asfc,2018-2019,101652.54,102604.83
cfia-acia,2017-2018,7314.34,7449.56
cfia-acia,2018-2019,3985.66,4027.94
csa-asc,2017-2018,135307.38,138487.36
csa-asc,2018-2019,123860.00,125383.24
csa-asc,2019-2020,227604.72,227251.38
csa-asc,2020-2021,374659.61,363999.05
csa-asc,2021-2022,-74201.53,215029.36
csc-scc,2017-2018,51126.29,52496.76
csc-scc,2018-2019,51126.29,51778.74
dfatd-maecd,2019-2020,35256.00,35202.75
dfatd-maecd,2020-2021,39324.00,37731.66
dfatd-maecd,2021-2022,53392.50,26898.34
dfo-mpo,2017-2018,150607.78,153194.82
dfo-mpo,2018-2019,153077.22,155176.03
dfo-mpo,2020-2021,33900.00,32276.38
dnd-mdn,2017-2018,471382.41,482869.62
dnd-mdn,2018-2019,937484.59,949838.66
dnd-mdn,2019-2020,821375.42,819698.40
dnd-mdn,2020-2021,584226.69,572620.18
dnd-mdn,2021-2022,371632.70,304231.60
ec,2020-2021,39520.13,37875.81
ec,2021-2022,68898.77,39147.94
esdc-edsc,2019-2020,69110.26,69047.52
esdc-edsc,2020-2021,158280.92,157154.13
esdc-edsc,2021-2022,14667.40,0.00
fcac-acfc,2020-2021,90400.00,86207.32
fintrac-canafe,2020-2021,48731.25,47416.29
hc-sc,2018-2019,78648.00,79409.11
ic,2017-2018,121614.30,125378.31
ic,2018-2019,33052.50,33553.08
ic,2021-2022,17797.50,7013.89
jus,2019-2020,11413.00,11428.65
jus,2020-2021,11413.00,11512.84
nrcan-rncan,2017-2018,24860.00,25722.77
nrcan-rncan,2018-2019,23136.75,23436.93
osfi-bsif,2017-2018,24973.00,25684.48
osfi-bsif,2018-2019,15820.00,16034.76
pc,2017-2018,40115.00,40922.48
pc,2021-2022,39972.25,24206.06
pco-bcp,2017-2018,24323.25,24810.17
phac-aspc,2018-2019,54787.34,55580.43
phac-aspc,2019-2020,177208.46,176832.30
phac-aspc,2020-2021,228604.41,221782.91
phac-aspc,2021-2022,126355.80,95984.97
ps-sp,2020-2021,129526.25,124103.95
pwgsc-tpsgc,2020-2021,22989.25,21729.70
pwgsc-tpsgc,2021-2022,22594.35,8904.30
rcmp-grc,2017-2018,481025.49,492311.86
rcmp-grc,2018-2019,616605.83,625038.29
rcmp-grc,2019-2020,10259.55,10273.62
rcmp-grc,2020-2021,8240.10,7930.13
rcmp-grc,2021-2022,44098.25,26996.23
tbs-sct,2017-2018,18136.50,18779.33
tc,2017-2018,73337.00,74611.50
