d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1624122.74,1672614.20
2018-2019,2239281.17,2278944.45
2019-2020,1391384.44,1377340.11
2020-2021,1993029.26,1900040.54
2021-2022,1337323.46,1247454.65
