owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,24863.35,23655.61
ced-dec,2019-2020,2156.95,2123.64
ced-dec,2020-2021,3678.91,3497.43
ced-dec,2021-2022,3678.91,3415.66
cgc-ccg,2020-2021,37456.65,35608.92
cgc-ccg,2021-2022,91.25,82.42
dfo-mpo,2020-2021,229353.48,216505.08
dfo-mpo,2021-2022,476433.76,441258.17
dnd-mdn,2020-2021,35411.42,33712.12
dnd-mdn,2021-2022,43393.19,40285.18
elections,2020-2021,230717.32,219841.27
elections,2021-2022,75507.48,71396.94
esdc-edsc,2019-2020,20549.14,20380.36
fin,2020-2021,54829.86,52125.12
ic,2021-2022,56260.37,52234.66
nrcan-rncan,2020-2021,440.61,414.89
nrcan-rncan,2021-2022,22911.97,21274.09
oag-bvg,2021-2022,20371.12,18883.37
pch,2020-2021,10177.88,9683.03
pch,2021-2022,14897.02,13796.05
pmprb-cepmb,2021-2022,28537.41,26495.42
psc-cfp,2021-2022,62457.46,57346.01
ssc-spc,2019-2020,46696.44,45898.52
ssc-spc,2020-2021,309974.63,294629.38
ssc-spc,2021-2022,90523.52,84065.61
tbs-sct,2019-2020,170.34,166.22
tbs-sct,2020-2021,62004.95,58947.80
tbs-sct,2021-2022,64743.85,60111.10
tc,2021-2022,162593.51,150959.13
vac-acc,2020-2021,10665.13,10124.21
vac-acc,2021-2022,10723.72,10101.80
