owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,18080.00,18548.51
aafc-aac,2018-2019,27685.00,28115.54
aafc-aac,2019-2020,22600.00,22409.28
aafc-aac,2020-2021,22600.00,21485.15
aandc-aadnc,2017-2018,25448.22,26103.86
aandc-aadnc,2018-2019,47865.62,48580.74
aandc-aadnc,2019-2020,52840.54,52394.62
cbsa-asfc,2020-2021,16950.00,16113.86
cbsa-asfc,2021-2022,3318.26,2595.76
ced-dec,2017-2018,28743.76,29488.60
ced-dec,2018-2019,28226.36,28648.02
ced-dec,2019-2020,29840.43,29580.61
ced-dec,2020-2021,26407.46,25104.79
ced-dec,2021-2022,22995.00,17988.18
cer-rec,2017-2018,11300.00,11592.82
cer-rec,2018-2019,10499.00,10657.31
cer-rec,2019-2020,10500.00,10411.39
cer-rec,2020-2021,10500.00,9982.04
cfia-acia,2017-2018,24192.67,24819.58
cfia-acia,2018-2019,24180.00,24530.70
cfia-acia,2019-2020,28365.00,28125.63
cfia-acia,2020-2021,29380.00,27950.88
cfia-acia,2021-2022,30000.00,23467.94
cic,2017-2018,25000.00,25647.83
cic,2018-2019,24965.79,25354.05
cic,2019-2020,25034.19,24822.93
cic,2020-2021,26130.00,24841.01
cic,2021-2022,26130.00,20440.57
cihr-irsc,2017-2018,21470.00,22026.36
cihr-irsc,2018-2019,28250.00,28689.33
cihr-irsc,2019-2020,28250.00,28011.60
cihr-irsc,2020-2021,28250.00,26856.44
cihr-irsc,2021-2022,28250.00,22098.98
cra-arc,2017-2018,22600.00,23185.64
cra-arc,2018-2019,22600.00,22951.46
cra-arc,2019-2020,7032.74,6966.13
cra-arc,2020-2021,13714.08,12982.38
cra-arc,2021-2022,81868.87,63713.44
csa-asc,2017-2018,17246.25,17693.16
csa-asc,2018-2019,22995.00,23352.61
csa-asc,2019-2020,19545.75,19380.80
csa-asc,2020-2021,24144.75,22953.70
csa-asc,2021-2022,17331.28,9854.58
csc-scc,2018-2019,10498.95,10662.05
csc-scc,2019-2020,10499.99,10408.93
csc-scc,2020-2021,10498.95,9981.04
cta-otc,2017-2018,1786.82,1832.77
cta-otc,2018-2019,2415.52,2453.08
cta-otc,2019-2020,2422.14,2401.70
cta-otc,2020-2021,2415.52,2296.36
dfo-mpo,2017-2018,24860.00,25503.59
dfo-mpo,2018-2019,33900.00,34402.18
dfo-mpo,2019-2020,18101.72,17923.06
dfo-mpo,2020-2021,20926.11,19887.31
dfo-mpo,2021-2022,37586.17,29402.33
ec,2017-2018,22600.00,23185.64
ec,2018-2019,649.05,655.44
ec,2019-2020,39592.20,39258.08
ec,2020-2021,67068.75,63517.42
ec,2021-2022,45053.75,12683.52
elections,2017-2018,16697.30,17129.98
elections,2018-2019,23702.62,24030.19
elections,2019-2020,30439.15,30182.28
elections,2020-2021,17636.00,16766.02
elections,2021-2022,5846.46,5517.93
esdc-edsc,2017-2018,26136.54,26813.82
esdc-edsc,2018-2019,24950.40,25338.42
esdc-edsc,2019-2020,23791.02,23624.95
esdc-edsc,2020-2021,26469.12,25163.41
esdc-edsc,2021-2022,26469.12,20705.86
fcac-acfc,2017-2018,13560.00,13911.38
fcac-acfc,2019-2020,14060.90,13934.34
fcac-acfc,2020-2021,13059.10,12414.90
hc-sc,2017-2018,26781.00,27474.98
hc-sc,2018-2019,31174.44,31659.25
hc-sc,2019-2020,31798.20,31529.86
hc-sc,2020-2021,32435.52,30835.48
hc-sc,2021-2022,34179.98,25373.16
ic,2017-2018,42703.83,43810.43
ic,2019-2020,24950.40,24739.84
ic,2020-2021,69030.63,65625.37
ic,2021-2022,26469.12,20705.86
infc,2017-2018,29041.00,29793.55
infc,2018-2019,29529.27,29988.50
infc,2019-2020,29610.18,29360.30
infc,2020-2021,29529.27,28072.60
infc,2021-2022,29529.27,23099.71
isc-sac,2018-2019,39413.84,39945.39
isc-sac,2019-2020,52840.54,52394.62
isc-sac,2021-2022,26469.12,20705.86
jus,2017-2018,18339.90,18815.15
jus,2019-2020,33900.00,34020.53
jus,2020-2021,16950.00,16113.86
jus,2021-2022,16950.00,13259.39
lac-bac,2019-2020,4047.50,3988.63
lac-bac,2020-2021,6451.25,6133.01
lac-bac,2021-2022,6451.25,5046.59
nrc-cnrc,2017-2018,11453.53,11749.38
nrc-cnrc,2018-2019,11146.47,11320.16
nrc-cnrc,2019-2020,843.24,822.83
nrc-cnrc,2020-2021,9326.76,8866.67
nrcan-rncan,2017-2018,34942.20,35845.39
nrcan-rncan,2018-2019,36551.78,37148.83
nrcan-rncan,2019-2020,31999.93,31729.88
nrcan-rncan,2020-2021,32982.87,31346.15
nrcan-rncan,2021-2022,35862.46,29353.16
nserc-crsng,2017-2018,21470.00,22026.20
nserc-crsng,2018-2019,11367.80,11544.59
nserc-crsng,2020-2021,11506.79,10939.16
nserc-crsng,2021-2022,11506.79,9001.35
osgg-bsgg,2017-2018,22600.00,23185.64
osgg-bsgg,2018-2019,22600.00,22951.46
osgg-bsgg,2019-2020,22600.00,22409.28
