d_fiscal_year,total,total_constant_2019_dollars
2017-2018,12440.62,12783.44
2018-2019,756804.21,770637.82
2019-2020,758877.65,752787.58
2020-2021,756804.21,721517.81
2021-2022,756804.21,708187.90
