d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,2721520.26,2803981.30
1_facilities_and_construction,2018-2019,10768743.67,10946623.33
1_facilities_and_construction,2019-2020,10091270.19,10048443.09
1_facilities_and_construction,2020-2021,4391724.81,4182810.67
1_facilities_and_construction,2021-2022,3397756.14,3160337.55
1_facilities_and_construction,2022-2023,952507.50,848076.02
