d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,2489129.76
1_facilities_and_construction,2018-2019,4275267.02
1_facilities_and_construction,2019-2020,1519555.85
2_professional_services,2017-2018,720475.52
6_industrial_products_and_services,2017-2018,378936.00
