d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2018-2019,4995000.00,5111501.74
it_consulting_services,2021-2022,162282.04,146700.37
it_consulting_services,2022-2023,27982658.44,25055107.52
