owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,2438821.855997283
cbsa-asfc,2018-2019,3243548.2183012795
cbsa-asfc,2019-2020,3252434.651776077
cbsa-asfc,2020-2021,1152522.9263523663
cic,2018-2019,4995000
cic,2020-2021,10731.858514492753
dfatd-maecd,2019-2020,192255.94999999998
dnd-mdn,2017-2018,757.4234945705824
nrcan-rncan,2017-2018,7699.066666666667
nrcan-rncan,2018-2019,7699.066666666667
nrcan-rncan,2019-2020,3860.08
phac-aspc,2019-2020,1477710.081560284
phac-aspc,2020-2021,19198991.95166766
