d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4629896.33,4749925.58
2018-2019,4948590.75,5027424.74
2019-2020,7532376.15,7478687.18
2020-2021,6718706.95,6385067.26
2021-2022,8917106.63,8288842.02
