owner_org,d_fiscal_year,total,total_constant_2019_dollars
cra-arc,2018-2019,60025.60,60606.49
dfatd-maecd,2017-2018,626585.10,643537.15
dfatd-maecd,2018-2019,608514.28,616279.84
dfatd-maecd,2019-2020,561040.97,559891.81
dfatd-maecd,2020-2021,565356.45,553279.49
dfatd-maecd,2021-2022,17553.36,16213.92
dnd-mdn,2017-2018,1087802.89,1124072.99
dnd-mdn,2018-2019,381956.22,386921.29
dnd-mdn,2019-2020,1346079.37,1342180.13
dnd-mdn,2020-2021,2607063.87,2552310.58
dnd-mdn,2021-2022,2315796.36,1759172.52
elections,2017-2018,200675.57,206054.78
elections,2018-2019,200675.57,203236.49
elections,2019-2020,140198.00,139811.77
irb-cisr,2019-2020,102434.50,102103.54
ssc-spc,2017-2018,10025148.30,10293877.63
ssc-spc,2018-2019,23044841.14,23378277.02
ssc-spc,2019-2020,37660485.93,37582106.19
ssc-spc,2020-2021,38504560.49,37692995.48
ssc-spc,2021-2022,39405962.01,30279206.78
tc,2017-2018,77943.31,80032.62
