owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,73404.80,75673.82
cra-arc,2017-2018,43475.73,44819.71
cra-arc,2018-2019,41623.63,42620.77
cra-arc,2019-2020,27120.00,27084.19
cra-arc,2020-2021,29330.28,28247.20
cra-arc,2021-2022,10357.25,9549.96
cra-arc,2022-2023,15557.19,13920.64
dfatd-maecd,2017-2018,138646.45,143191.50
elections,2017-2018,6936.93,7136.70
elections,2018-2019,20973.09,21374.64
elections,2019-2020,21577.13,21399.69
elections,2020-2021,22436.56,21366.68
elections,2021-2022,15026.13,14115.39
elections,2022-2023,5545.73,4916.56
esdc-edsc,2022-2023,61626.60,55143.74
ic,2017-2018,23349.21,24087.80
ic,2018-2019,10169.01,10363.89
ic,2019-2020,10183.06,10101.64
ic,2020-2021,10509.00,10007.94
ic,2021-2022,10521.07,9781.40
ic,2022-2023,10461.63,9364.92
pc,2018-2019,16535.40,16689.87
pch,2017-2018,65540.00,67506.86
pch,2018-2019,24314.75,24767.01
pch,2019-2020,16554.50,16223.65
pch,2020-2021,56500.00,53319.56
pch,2021-2022,48590.00,44843.62
pch,2022-2023,14688.87,13265.83
pwgsc-tpsgc,2019-2020,3089484.33,3064839.58
pwgsc-tpsgc,2020-2021,3081043.12,2934141.08
pwgsc-tpsgc,2021-2022,3081043.12,2864524.85
pwgsc-tpsgc,2022-2023,3081043.12,2756930.30
ssc-spc,2017-2018,68027.73,70125.43
ssc-spc,2018-2019,79329.46,80849.67
ssc-spc,2019-2020,79709.20,79070.95
ssc-spc,2020-2021,59275.60,56449.38
ssc-spc,2021-2022,59438.00,55261.03
statcan,2020-2021,54795.66,52772.22
statcan,2021-2022,27668.79,25628.51
statcan,2022-2023,33220.76,29726.07
