owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,73404.8
cra-arc,2017-2018,43475.728767123284
cra-arc,2018-2019,41623.62739726027
cra-arc,2019-2020,27120
cra-arc,2020-2021,29330.280000000002
dfatd-maecd,2017-2018,138646.44966442953
ic,2017-2018,23349.205479452055
ic,2018-2019,10169.01033011453
ic,2019-2020,10183.06364248821
ic,2020-2021,10509
pc,2018-2019,16535.4
pch,2017-2018,65540
pch,2018-2019,24314.75
pch,2019-2020,16554.5
pch,2020-2021,56500
pwgsc-tpsgc,2019-2020,2993775.7363449694
pwgsc-tpsgc,2020-2021,2985596.0212183436
ssc-spc,2017-2018,68027.73180076628
ssc-spc,2018-2019,79329.46360153257
ssc-spc,2019-2020,79709.20350480497
ssc-spc,2020-2021,59275.60109289618
statcan,2020-2021,54795.659999999996
