d_fiscal_year,total,total_constant_2019_dollars
2017-2018,419380.85,432541.82
2018-2019,192945.35,196665.84
2019-2020,3244628.23,3218719.71
2020-2021,3313890.21,3156304.07
2021-2022,3252644.37,3023704.77
2022-2023,3222143.90,2883268.06
