d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,66824.93,68573.45
it_consulting_services,2018-2019,51792.64,52741.31
it_consulting_services,2019-2020,37303.06,37168.97
it_consulting_services,2020-2021,39839.28,38148.66
it_consulting_services,2021-2022,38772.63,35900.92
it_software_licensing,2017-2018,213611.11,219384.88
it_software_licensing,2018-2019,100302.56,101862.17
it_software_licensing,2019-2020,101286.34,100423.39
it_software_licensing,2020-2021,81712.16,77681.21
it_software_licensing,2021-2022,74464.13,69280.11
