owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,1994603.46,2052365.58
dfo-mpo,2018-2019,1487516.31,1508139.53
dfo-mpo,2019-2020,1227937.41,1206658.69
dfo-mpo,2020-2021,1527791.23,1446941.20
dfo-mpo,2021-2022,830442.95,756348.76
dfo-mpo,2022-2023,1304743.53,1160275.32
dnd-mdn,2019-2020,116581.25,116427.31
dnd-mdn,2020-2021,13748.25,13237.18
dnd-mdn,2021-2022,330561.06,302447.65
dnd-mdn,2022-2023,17020.00,15168.26
ec,2017-2018,312125.07,321452.60
ec,2018-2019,144423.72,145933.57
ec,2019-2020,347295.68,343358.45
ec,2020-2021,272667.30,259162.10
ec,2021-2022,896938.48,828944.64
ec,2022-2023,698280.68,623063.80
nrcan-rncan,2017-2018,14892.60,15317.91
nrcan-rncan,2018-2019,784990.00,793322.45
nrcan-rncan,2019-2020,805504.00,803476.18
nrcan-rncan,2020-2021,400355.72,377368.33
nrcan-rncan,2021-2022,217977.44,202116.40
nrcan-rncan,2022-2023,93489.40,83040.45
pwgsc-tpsgc,2017-2018,205562.50,211433.05
pwgsc-tpsgc,2018-2019,15750.00,15920.46
pwgsc-tpsgc,2020-2021,264918.23,250724.26
pwgsc-tpsgc,2021-2022,310801.25,284325.27
pwgsc-tpsgc,2022-2023,59301.93,52779.40
