d_most_recent_category,total,percentage
6_industrial_products_and_services,10733454.12,0.8571
2_professional_services,750490.00,0.0599
1_facilities_and_construction,267132.20,0.0213
11_defence,234701.00,0.0187
9_human_capital,148750.33,0.0119
5_transportation_and_logistics,137285.32,0.011
3_information_technology,124934.32,0.01
10_office_management,105522.62,0.0084
4_medical,21114.00,0.0017
