d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,41072.47,42065.21
2_professional_services,2018-2019,40844.82,41367.87
2_professional_services,2019-2020,16169.37,16136.25
2_professional_services,2020-2021,16125.19,15786.36
2_professional_services,2021-2022,16125.19,12249.35
3_information_technology,2017-2018,1330336.95,1365997.32
3_information_technology,2018-2019,1330336.95,1347314.06
3_information_technology,2019-2020,1320489.69,1317785.78
3_information_technology,2020-2021,1316386.28,1288726.03
3_information_technology,2021-2022,1316386.28,999980.23
