owner_org,d_fiscal_year,total
aandc-aadnc,2019-2020,160546.1192893401
aandc-aadnc,2020-2021,25650.380710659898
cihr-irsc,2018-2019,268.7567567567568
cihr-irsc,2019-2020,34207.57562146674
cihr-irsc,2020-2021,15243.667621776503
csc-scc,2017-2018,252377.30826833073
csc-scc,2018-2019,252377.30826833073
csc-scc,2019-2020,253068.75294851794
csc-scc,2020-2021,252377.30826833073
dnd-mdn,2018-2019,23507.459552238804
dnd-mdn,2019-2020,51492.53044776119
esdc-edsc,2017-2018,342531.25
esdc-edsc,2018-2019,311487.46
esdc-edsc,2019-2020,981426.8861797752
esdc-edsc,2020-2021,1594066.9838202246
hc-sc,2017-2018,310744.18669163686
hc-sc,2018-2019,434865.35518783546
hc-sc,2019-2020,436056.7671198569
hc-sc,2020-2021,434865.35518783546
iaac-aeic,2019-2020,61624.55959239131
iaac-aeic,2020-2021,79762.28457880435
phac-aspc,2017-2018,29209.940594059404
