d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2018-2019,23507.46,23738.75
2_professional_services,2019-2020,244188.59,241511.43
2_professional_services,2020-2021,540889.31,510092.77
2_professional_services,2021-2022,951457.07,862217.17
3_information_technology,2017-2018,594908.56,609692.93
3_information_technology,2018-2019,564133.53,571173.28
3_information_technology,2019-2020,1268703.21,1249109.10
3_information_technology,2020-2021,1400560.93,1332361.45
3_information_technology,2021-2022,589281.61,538610.41
9_human_capital,2017-2018,339954.13,348547.58
9_human_capital,2018-2019,434865.36,441628.15
9_human_capital,2019-2020,465531.39,461546.84
9_human_capital,2020-2021,460515.74,437874.62
9_human_capital,2021-2022,434865.36,403748.57
