normalized_vendor_name,original_vendor_name
CAS ELL STRUCTURES,CAS-ELL STRUCTURES LTD.
CAS ELL STRUCTURES,cas-ell structures ltd.
CAS ELL STRUCTURES,Cas-Ell Structures Ltd.
CAS ELL STRUCTURES,Cas-Ell Structures Ltd
CAS ELL STRUCTURES,Cas-ELL Structures Ltd.
CAS ELL STRUCTURES,CAS-ELL STRUCTURES LTD
CAS ELL STRUCTURES,Cas-Ell Structures
CAS ELL STRUCTURES,Cas-ell Structures Ltd
CAS ELL STRUCTURES,Cas-Ell structures Ltd
CAS ELL STRUCTURES,Cas Ell Structures
CAS ELL STRUCTURES,CAS- ELL STRUCTURES LTD.
CAS ELL STRUCTURES,Cas Ell Structures LTD
