owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2019-2020,18017.28,17621.14
cfia-acia,2020-2021,4913.80,4638.53
dnd-mdn,2017-2018,21102.34,21606.59
dnd-mdn,2018-2019,55814.17,56682.16
dnd-mdn,2019-2020,4893.30,4910.70
hc-sc,2017-2018,127792.93,130855.69
hc-sc,2021-2022,0.00,0.00
isc-sac,2017-2018,87285.41,89342.91
isc-sac,2018-2019,69228.33,70237.36
isc-sac,2019-2020,54091.12,53236.98
isc-sac,2021-2022,46479.12,41979.94
phac-aspc,2017-2018,15735.63,16143.39
phac-aspc,2018-2019,36701.71,37216.35
phac-aspc,2019-2020,178453.20,175355.74
phac-aspc,2020-2021,4768572.71,4544353.38
phac-aspc,2021-2022,39135980.65,36056303.14
rcmp-grc,2019-2020,139743.35,136361.49
rcmp-grc,2020-2021,440559.76,420338.12
rcmp-grc,2021-2022,189492.27,178327.03
