normalized_vendor_name,original_vendor_name
FARMER CONSTRUCTION,Farmer Construction Ltd.
FARMER CONSTRUCTION,FARMER CONSTRUCTION LTD.
FARMER CONSTRUCTION,Farmer Construction
FARMER CONSTRUCTION,Farmer Construction Ltd
FARMER CONSTRUCTION,Farmer construction
FARMER CONSTRUCTION,FARMER CONSTRUCTION LTD
FARMER CONSTRUCTION,Farmer Construction LTD
FARMER CONSTRUCTION,FARMER CONSTRUCTION
FARMER CONSTRUCTION,Farmer construction Ltd.
FARMER CONSTRUCTION,Farmer Constuction
FARMER CONSTRUCTION,Farmer Construction LTD.
FARMER CONSTRUCTION,Farmer Constrution Ltd
FARMER CONSTRUCTION,Farmer Construction ltd.
FARMER CONSTRUCTION,Farmer Construction LTd.
