owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2022-2023,63819.00,57317.62
dfatd-maecd,2022-2023,53169.80,47060.44
dfo-mpo,2017-2018,340649.55,350823.27
dfo-mpo,2018-2019,337290.84,343891.52
dfo-mpo,2019-2020,316640.42,314457.26
dfo-mpo,2020-2021,349730.49,333278.51
dfo-mpo,2021-2022,1076062.86,987526.87
dfo-mpo,2022-2023,1554685.95,1390037.40
dnd-mdn,2017-2018,11507.04,11857.90
dnd-mdn,2018-2019,184397.43,187498.49
dnd-mdn,2019-2020,70551.90,70091.07
dnd-mdn,2020-2021,117900.37,111920.48
dnd-mdn,2021-2022,1068762.80,991196.25
dnd-mdn,2022-2023,1093452.76,972685.61
ec,2018-2019,44690.78,45253.91
ec,2019-2020,17240.51,16932.67
ec,2020-2021,24253.50,22853.48
ec,2021-2022,652675.97,605184.27
ec,2022-2023,746792.25,668232.84
nrc-cnrc,2019-2020,95824.00,93910.62
nrc-cnrc,2020-2021,38985.00,37189.43
nrc-cnrc,2022-2023,13512.50,11999.13
pc,2017-2018,30262.56,31178.78
pc,2018-2019,62233.10,63443.31
pc,2020-2021,287379.51,274336.60
pc,2021-2022,425309.69,394641.08
pc,2022-2023,986482.46,878895.34
pwgsc-tpsgc,2017-2018,2261440.20,2329978.08
pwgsc-tpsgc,2018-2019,2071549.49,2106952.63
pwgsc-tpsgc,2019-2020,855530.53,847446.40
pwgsc-tpsgc,2020-2021,2158445.85,2055740.45
pwgsc-tpsgc,2021-2022,3400069.40,3142969.23
pwgsc-tpsgc,2022-2023,4328600.59,3867512.24
rcmp-grc,2021-2022,48415.00,45553.96
rcmp-grc,2022-2023,24989.50,22335.42
