owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,340649.55
dfo-mpo,2018-2019,310070.68829700956
dfo-mpo,2019-2020,310280.575956888
dfo-mpo,2020-2021,349730.49150248413
dnd-mdn,2017-2018,11507.041195476575
dnd-mdn,2018-2019,184397.42880452343
dnd-mdn,2019-2020,70551.9
dnd-mdn,2020-2021,117900.366352657
ec,2018-2019,44690.78
ec,2019-2020,17240.51
ec,2020-2021,24253.5
nrc-cnrc,2019-2020,95824
nrc-cnrc,2020-2021,38985
pc,2017-2018,30262.560946745558
pc,2018-2019,62233.09905325443
pc,2020-2021,221012.93702353042
pwgsc-tpsgc,2017-2018,2261440.196850813
pwgsc-tpsgc,2018-2019,2071549.4879360348
pwgsc-tpsgc,2019-2020,855530.5336777333
pwgsc-tpsgc,2020-2021,2151132.4330724804
