owner_org,d_fiscal_year,total,total_constant_2019_dollars
cra-arc,2017-2018,262760.87,269379.08
cra-arc,2018-2019,261727.16,264714.25
cra-arc,2019-2020,157197.52,155207.21
cra-arc,2020-2021,275669.15,260689.60
cra-arc,2021-2022,42190.42,38106.39
csc-scc,2018-2019,42827.00,43671.34
csc-scc,2021-2022,84750.00,78749.80
dnd-mdn,2018-2019,19017.91,19242.45
dnd-mdn,2020-2021,24939.10,23483.11
dnd-mdn,2021-2022,95405.78,87879.91
elections,2018-2019,200537.05,202510.13
elections,2019-2020,528957.25,526183.62
isc-sac,2021-2022,22853.25,21123.52
pc,2017-2018,48825.00,49992.83
pc,2018-2019,81577.05,82427.17
pc,2019-2020,198961.08,195527.84
pc,2020-2021,61119.10,57590.02
pc,2021-2022,41097.72,38093.14
pwgsc-tpsgc,2017-2018,12285.00,12585.99
pwgsc-tpsgc,2018-2019,13991.25,14171.64
pwgsc-tpsgc,2019-2020,14957.25,14971.86
pwgsc-tpsgc,2020-2021,60952.50,58121.60
pwgsc-tpsgc,2021-2022,47250.00,44025.34
statcan,2017-2018,20810.83,21301.39
statcan,2018-2019,42469.17,43183.75
statcan,2020-2021,59892.00,57173.54
tc,2019-2020,405139.92,395335.32
