d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7855557.57,8099594.73
2018-2019,2021962.72,2074184.54
2019-2020,436866.83,430404.49
2020-2021,2040870.70,1944913.07
2021-2022,808616.48,757439.39
2022-2023,279316.41,251043.37
