d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,8676692.15,8936839.41
1_facilities_and_construction,2018-2019,14507177.44,14787130.35
1_facilities_and_construction,2019-2020,4010611.20,3979000.65
1_facilities_and_construction,2020-2021,3958995.88,3770233.66
1_facilities_and_construction,2021-2022,3958995.88,3680780.06
