owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,262753.91,269501.22
aafc-aac,2018-2019,12820.39,13019.77
aafc-aac,2019-2020,5374.03,5381.54
cer-rec,2017-2018,47478.94,48709.27
cer-rec,2018-2019,47218.78,47954.59
dnd-mdn,2017-2018,94007.55,96315.53
pc,2017-2018,3095211.62,3171571.21
pc,2018-2019,6021928.50,6112521.82
pwgsc-tpsgc,2017-2018,7844717.39,8043506.80
pwgsc-tpsgc,2018-2019,1538436.03,1563905.50
pwgsc-tpsgc,2019-2020,328617.75,326617.31
pwgsc-tpsgc,2020-2021,167609.41,159759.98
