owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,121116.33,124254.85
cbsa-asfc,2018-2019,132658.65,134668.29
cbsa-asfc,2019-2020,158010.21,156617.41
cbsa-asfc,2020-2021,68575.42,65179.94
cer-rec,2017-2018,5568.52,5715.33
cer-rec,2018-2019,65905.89,66677.61
cer-rec,2019-2020,288258.14,286444.13
cer-rec,2020-2021,60559.54,57599.43
cer-rec,2021-2022,85755.55,79549.62
cfia-acia,2018-2019,1201.43,1213.25
cfia-acia,2019-2020,12502.33,12416.36
cfia-acia,2021-2022,36865.07,33723.47
cic,2017-2018,13117.24,13460.11
cnsc-ccsn,2019-2020,23221.00,23012.31
cnsc-ccsn,2020-2021,25090.43,23850.51
dfo-mpo,2017-2018,79036.57,81027.59
dfo-mpo,2018-2019,13477.90,13645.46
dfo-mpo,2019-2020,27379.96,26717.35
dnd-mdn,2017-2018,703788.22,721997.18
dnd-mdn,2018-2019,170746.17,173469.63
dnd-mdn,2019-2020,12092.29,11870.68
dnd-mdn,2020-2021,25779.58,24500.95
dnd-mdn,2021-2022,15869.66,14914.92
ec,2017-2018,271521.96,278588.11
ec,2018-2019,149290.73,151363.44
ec,2019-2020,56964.55,57056.81
ec,2020-2021,83930.74,79469.75
ec,2021-2022,244202.64,226531.05
fin,2017-2018,14930.86,15317.77
fin,2018-2019,16190.08,16436.11
fin,2019-2020,17926.08,17774.80
fin,2020-2021,18152.69,17256.49
fin,2021-2022,18073.67,16787.37
hc-sc,2017-2018,43730.24,44863.43
hc-sc,2018-2019,43730.24,44410.31
hc-sc,2019-2020,41813.29,41492.53
ic,2017-2018,379557.53,389334.23
ic,2018-2019,298611.40,303231.72
ic,2019-2020,136147.92,136035.58
ic,2020-2021,10598.94,10071.64
ic,2021-2022,19873.01,18444.90
nrcan-rncan,2017-2018,185715.29,190281.43
nrcan-rncan,2018-2019,107643.22,109098.79
oag-bvg,2018-2019,373.30,376.97
oag-bvg,2019-2020,7190.94,7130.26
oag-bvg,2020-2021,6798.00,6466.03
pco-bcp,2017-2018,118250.69,121238.53
pco-bcp,2018-2019,63224.83,64536.12
pco-bcp,2019-2020,63128.41,62578.75
pco-bcp,2020-2021,2997.72,2829.79
ps-sp,2017-2018,137884.83,141457.88
ps-sp,2018-2019,148246.18,150492.44
ps-sp,2019-2020,289869.57,285012.68
tc,2018-2019,47373.69,47845.28
