normalized_vendor_name,original_vendor_name
IHS GLOBAL,IHS Global Inc.
IHS GLOBAL,IHS GLOBAL INC.
IHS GLOBAL,IHS GLOBAL INC
IHS GLOBAL,IHS GLOBAL LTD.
IHS GLOBAL,IHS Global Inc
IHS GLOBAL,IHS GLOBAL
IHS GLOBAL,IHS GLOBAL LTD
IHS GLOBAL,IHS Global
