d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,55143.79,56685.82
10_office_management,2018-2019,42557.88,42920.82
10_office_management,2019-2020,12092.29,11876.65
10_office_management,2020-2021,25779.58,24570.76
10_office_management,2021-2022,15869.66,15033.52
2_professional_services,2017-2018,24908.00,25673.80
2_professional_services,2020-2021,22000.00,21142.48
3_information_technology,2017-2018,878469.53,904967.46
3_information_technology,2018-2019,798324.64,812385.93
3_information_technology,2019-2020,694368.04,686934.54
3_information_technology,2020-2021,184348.20,175316.21
3_information_technology,2021-2022,394321.82,368043.73
7_travel,2018-2019,85247.65,86442.97
7_travel,2019-2020,56964.55,57071.41
9_human_capital,2017-2018,1115696.99,1149875.37
9_human_capital,2018-2019,332543.51,338422.78
9_human_capital,2019-2020,371079.83,368725.41
9_human_capital,2020-2021,70355.25,67088.59
9_human_capital,2021-2022,10448.12,9955.05
