owner_org,d_fiscal_year,total,total_constant_2019_dollars
pwgsc-tpsgc,2017-2018,173390.32,177508.85
pwgsc-tpsgc,2018-2019,719220.85,730147.29
pwgsc-tpsgc,2019-2020,1040742.00,1031659.41
pwgsc-tpsgc,2020-2021,1460094.67,1388300.02
pwgsc-tpsgc,2021-2022,1642395.48,1284787.88
