d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2019-2020,27527.82,26872.09
11_defence,2020-2021,1265182.22,1208524.23
11_defence,2021-2022,1594477.08,1492049.54
2_professional_services,2018-2019,10990.99,11084.72
2_professional_services,2019-2020,112658.62,111513.03
2_professional_services,2020-2021,31213.70,29415.64
