d_most_recent_category,total,percentage
3_information_technology,71358068.44,0.7026
11_defence,28178353.82,0.2774
10_office_management,1324446.03,0.013
1_facilities_and_construction,350212.14,0.0034
6_industrial_products_and_services,342464.33,0.0034
9_human_capital,15774.80,2e-4
