d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,464128.2398053318
10_office_management,2018-2019,517992.2197338594
10_office_management,2019-2020,233077.4117692308
10_office_management,2020-2021,22715.093884615384
11_defence,2017-2018,1276860.5794912856
11_defence,2018-2019,6176582.678309301
11_defence,2019-2020,9872886.919331895
11_defence,2020-2021,4689244.4228909025
3_information_technology,2017-2018,6634667.610206967
3_information_technology,2018-2019,15813931.306891693
3_information_technology,2019-2020,16121007.448509553
3_information_technology,2020-2021,23167707.315589637
6_industrial_products_and_services,2017-2018,21564.349999999995
6_industrial_products_and_services,2018-2019,229345.83
6_industrial_products_and_services,2019-2020,11709.26
6_industrial_products_and_services,2020-2021,10739.52
9_human_capital,2019-2020,15774.8
