d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2021-2022,350212.14,13447.33
10_office_management,2017-2018,464128.24,476501.54
10_office_management,2018-2019,517992.22,524734.81
10_office_management,2019-2020,233077.41,232611.64
10_office_management,2020-2021,22715.09,21529.39
10_office_management,2021-2022,86533.06,77448.50
11_defence,2017-2018,1276860.58,1309172.59
11_defence,2018-2019,6176582.68,6261486.31
11_defence,2019-2020,9872886.92,9848907.40
11_defence,2020-2021,4689244.42,4478955.86
11_defence,2021-2022,6162779.22,3547928.57
3_information_technology,2017-2018,6634667.61,6804538.22
3_information_technology,2018-2019,15813931.31,16009479.30
3_information_technology,2019-2020,16121007.45,16109855.58
3_information_technology,2020-2021,23167707.32,22713238.53
3_information_technology,2021-2022,9620754.76,6759598.26
6_industrial_products_and_services,2017-2018,21564.35,21934.77
6_industrial_products_and_services,2018-2019,229345.83,231961.06
6_industrial_products_and_services,2019-2020,11709.26,11703.92
6_industrial_products_and_services,2020-2021,10739.52,10151.12
6_industrial_products_and_services,2021-2022,69105.37,29005.83
9_human_capital,2019-2020,15774.80,15796.43
