d_fiscal_year,total,total_constant_2019_dollars
2017-2018,11172426.62,11515835.88
2018-2019,25083436.14,25418653.39
2019-2020,26254455.84,26021064.77
2020-2021,27890406.35,26524038.71
2021-2022,15804542.81,14593084.27
2022-2023,36245857.70,32297101.23
