d_fiscal_year,total,total_constant_2019_dollars
2017-2018,235373.31,242621.09
2018-2019,562325.43,570735.00
2019-2020,1058589.06,1049482.40
2020-2021,3222838.90,3069176.14
2021-2022,2556015.99,2381180.19
2022-2023,1965471.50,1758156.56
