normalized_vendor_name,original_vendor_name
JAVELIN TECHNOLOGIES,Javelin Technologies Inc.
JAVELIN TECHNOLOGIES,Javelin Technologies
JAVELIN TECHNOLOGIES,Javelin Technologies Inc
JAVELIN TECHNOLOGIES,JAVELIN TECHNOLOGIES INC
JAVELIN TECHNOLOGIES,JAVELIN TECHNOLOGIES INC.
JAVELIN TECHNOLOGIES,JAVELIN TECHNOLOGIES
JAVELIN TECHNOLOGIES,"JAVELIN TECHNOLOGIES, INC"
