owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,504665.65,517286.45
dnd-mdn,2018-2019,1424841.28,1444812.64
dnd-mdn,2019-2020,3964221.98,3922347.59
dnd-mdn,2020-2021,2397222.67,2275817.30
dnd-mdn,2021-2022,2883497.22,2672392.58
nrcan-rncan,2021-2022,23301.96,21378.78
pc,2019-2020,55509.17,54165.82
pc,2020-2021,263282.03,250012.94
pc,2021-2022,341102.21,314536.64
pwgsc-tpsgc,2017-2018,201950.74,207117.09
pwgsc-tpsgc,2018-2019,158388.85,160650.48
pwgsc-tpsgc,2019-2020,105149.85,104129.15
pwgsc-tpsgc,2020-2021,156790.57,149056.14
pwgsc-tpsgc,2021-2022,212020.71,194969.43
