d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,667551.00
1_facilities_and_construction,2018-2019,1499802.45
1_facilities_and_construction,2019-2020,2905122.03
1_facilities_and_construction,2020-2021,2423436.35
2_professional_services,2017-2018,1927.85
2_professional_services,2018-2019,127297.44
2_professional_services,2019-2020,1198346.36
2_professional_services,2020-2021,407977.94
6_industrial_products_and_services,2017-2018,46000.00
