normalized_vendor_name,original_vendor_name
EASTPOINT ENGINEERING,EastPoint Engineering Limited
EASTPOINT ENGINEERING,EASTPOINT ENGINEERING LTD
EASTPOINT ENGINEERING,EASTPOINT ENGINEERING LTD.
EASTPOINT ENGINEERING,Eastpoint Engineering
EASTPOINT ENGINEERING,EastPoint Engineering Ltd
EASTPOINT ENGINEERING,Eastpoint Engineering Limited
EASTPOINT ENGINEERING,EastPoint Engineering
EASTPOINT ENGINEERING,East Point Engineering Limited
EASTPOINT ENGINEERING,East Point Engineering Ltd
EASTPOINT ENGINEERING,EAST POINT ENGINEERING LIMITED
EASTPOINT ENGINEERING,EastPoint Engineering Ltd.
EASTPOINT ENGINEERING,Eastpoint Engineering Ltd
EASTPOINT ENGINEERING,EASTPOINT ENGINEERING LIMITED
EASTPOINT ENGINEERING,EastPoint Engineering Limited`
EASTPOINT ENGINEERING,EastPoint Enginerring Ltd
EASTPOINT ENGINEERING,East Point Engineering LTD
EASTPOINT ENGINEERING,EAST POINT ENGINEERING LTD
