owner_org,d_fiscal_year,total
aafc-aac,2018-2019,15311.5
aafc-aac,2020-2021,17967
aandc-aadnc,2017-2018,135293.34065573773
aandc-aadnc,2018-2019,130929.0393442623
aandc-aadnc,2019-2020,122020.67000000001
atssc-scdata,2017-2018,152665.52703794016
atssc-scdata,2018-2019,299565.5338630137
atssc-scdata,2019-2020,18212.845481248598
atssc-scdata,2020-2021,324916.6196483477
cas-satj,2017-2018,116397.34775956284
cas-satj,2018-2019,121745.79996770987
cas-satj,2019-2020,27929.2880276756
cas-satj,2020-2021,117646.21424505167
cbsa-asfc,2017-2018,48759.522097298395
cbsa-asfc,2018-2019,28459.57282712296
cbsa-asfc,2019-2020,66610.70660415133
cbsa-asfc,2020-2021,23072.744025191678
cgc-ccg,2019-2020,125193.91636363637
cgc-ccg,2020-2021,76381.97363636365
cic,2017-2018,41443.04333333333
cic,2018-2019,86439.79333333333
cic,2019-2020,16404.549943001104
cic,2020-2021,14677.53103448276
cihr-irsc,2017-2018,18362.920657534247
cihr-irsc,2018-2019,28954.144
cihr-irsc,2019-2020,37494.36520547945
cihr-irsc,2020-2021,41504.368575342465
cnsc-ccsn,2017-2018,32611.24
cnsc-ccsn,2018-2019,99818.78
cpc-cpp,2019-2020,27905.25
cra-arc,2017-2018,71982.63
cra-arc,2018-2019,295628.9798620189
cra-arc,2019-2020,183910.0201379811
cra-arc,2020-2021,31871.56286444562
csa-asc,2019-2020,46196.96000000001
csps-efpc,2019-2020,10144.239344262294
csps-efpc,2020-2021,938.7206557377049
dfatd-maecd,2017-2018,148320.98
dfatd-maecd,2018-2019,33487.1
dfatd-maecd,2019-2020,169926.31
dfatd-maecd,2020-2021,40718.11
dfo-mpo,2017-2018,85356.64
dfo-mpo,2018-2019,362479.47000000003
dfo-mpo,2019-2020,195784.96
dfo-mpo,2020-2021,93198.32
dnd-mdn,2017-2018,6818157.143438431
dnd-mdn,2018-2019,11001079.391540146
dnd-mdn,2019-2020,10351534.126999646
dnd-mdn,2020-2021,5292020.803347431
ec,2017-2018,13365.53
ec,2018-2019,23521.35
ec,2020-2021,11537.511837606837
esdc-edsc,2019-2020,26102.98574386921
esdc-edsc,2020-2021,71731.46072188421
fja-cmf,2018-2019,53296.88687671233
fja-cmf,2019-2020,9010.233123287671
fja-cmf,2020-2021,5109.383232876712
hc-sc,2018-2019,28625.02
hc-sc,2020-2021,12581.42
ic,2017-2018,31752.13
ic,2018-2019,65580.91487982265
ic,2019-2020,48188.8413487927
ic,2020-2021,67874.55818234355
isc-sac,2020-2021,355.8821038251366
lac-bac,2018-2019,181617.67000000004
mgerc-ceegm,2017-2018,40856.89377049179
mgerc-ceegm,2018-2019,9888.426229508197
mgerc-ceegm,2019-2020,64915.11
mgerc-ceegm,2020-2021,27777.879999999997
nrc-cnrc,2017-2018,10093.16
nrc-cnrc,2018-2019,31504.4
nrc-cnrc,2019-2020,14900.51965317919
nrc-cnrc,2020-2021,6761.580346820809
nrcan-rncan,2018-2019,59978.049999999996
nrcan-rncan,2019-2020,27574.005595238094
nrcan-rncan,2020-2021,16091.624404761904
nserc-crsng,2017-2018,1137.7030136986302
nserc-crsng,2018-2019,72335.58287671233
nserc-crsng,2019-2020,326326.72941013554
nserc-crsng,2020-2021,11671.255932330263
oag-bvg,2017-2018,11156.121589041095
oag-bvg,2018-2019,537637.2913698631
oag-bvg,2019-2020,11881.660525787858
oag-bvg,2020-2021,28056.739282431317
ocl-cal,2017-2018,103758.17
ocl-cal,2018-2019,29312.99978552279
ocl-cal,2019-2020,6065.0402144772115
oic-ci,2017-2018,16394.533949579833
oic-ci,2018-2019,19115.496050420166
opc-cpvp,2017-2018,747147.6023947606
opc-cpvp,2018-2019,43961.03630961904
opc-cpvp,2019-2020,122417.30750329065
opc-cpvp,2020-2021,47532.35782372664
osfi-bsif,2017-2018,54226.813813741064
osfi-bsif,2018-2019,1115030.800698987
osfi-bsif,2019-2020,129095.84497297092
osfi-bsif,2020-2021,184485.95177774364
osgg-bsgg,2018-2019,8255.050520547944
osgg-bsgg,2019-2020,27615.10947945205
osgg-bsgg,2020-2021,10827.735136986299
pc,2017-2018,29696.661233243965
pc,2018-2019,37031.37876675603
pc,2019-2020,60252.42927680799
pc,2020-2021,161711.94719769314
pch,2019-2020,35739.1
pco-bcp,2020-2021,38443.088942307695
phac-aspc,2017-2018,13188
phac-aspc,2018-2019,20420.4
ps-sp,2017-2018,219541.57
psc-cfp,2020-2021,32.256
pwgsc-tpsgc,2019-2020,13739.510000000002
rcmp-grc,2017-2018,145454.4286509275
rcmp-grc,2018-2019,382938.84
rcmp-grc,2019-2020,87115.88307692307
rcmp-grc,2020-2021,33083.07692307692
sirc-csars,2018-2019,49195.719999999994
ssc-spc,2017-2018,25676661.079485003
ssc-spc,2018-2019,21372497.6391432
ssc-spc,2019-2020,16095125.04703635
ssc-spc,2020-2021,19141121.71740458
tbs-sct,2018-2019,115043.77
tc,2018-2019,11890.16
wage,2019-2020,21866.869999999995
