d_fiscal_year,total,total_constant_2019_dollars
2017-2018,106677.72,109622.57
2018-2019,224202.26,228058.12
2019-2020,148689.27,148759.36
2020-2021,233735.96,221962.96
2021-2022,2641673.29,2464283.85
