d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,2396748.9333272013
1_facilities_and_construction,2018-2019,2904399.3087082095
1_facilities_and_construction,2019-2020,4185966.64938756
1_facilities_and_construction,2020-2021,5388931.350203724
11_defence,2017-2018,3432168.326106081
11_defence,2018-2019,2178270.4638820305
11_defence,2019-2020,1934786.9491134633
11_defence,2020-2021,1156091.9462696563
6_industrial_products_and_services,2019-2020,13576.854347826085
6_industrial_products_and_services,2020-2021,6569.445652173912
